18;Mobb Deep
29;Gotye
42;Roseaux
45;The Dukes Of Stratosphear
18;Oxmo Puccino
28;Sven Libæk
42;Nina Simone
18;JAY Z & Kanye West
18;Showbiz & A.G_
44;Stan Getz, João Gilberto feat. Antônio Carlos Jobim
21;The Oscar Peterson Trio with Milt Jackson
42;Ebo Taylor
20;神聖かまってちゃん
35;Green Day
6;Dustin O’Halloran
14;Joe Dassin
44;Ana Frango Elétrico
26;Bob B. Soxx & The Blue Jeans
17;AC_DC
13;Flamin’ Groovies
6;Wim Mertens
20;Modern Baseball
35;Rise Against
19;Chad VanGaalen
20;Wintersleep
13;Donald Fagen
42;Sade
17;Canned Heat
22;Joshua Redman, Brad Mehldau, Christian McBride, Brian Blade
13;Prefab Sprout
17;Rainbow
20;The Brave Little Abacus
17;Dio
42;Sam & Dave
42;Janet Jackson
42;The Supremes
42;Prince
20;Cap’n Jazz
42;The Four Tops
21;Ahmad Jamal Trio
14;Juniore
14;Serge Fiori-Richard Séguin
19;Casualties of Cool
29;Queens of the Stone Age
27;L’Impératrice
21;Art Blakey & The Jazz Messengers with Thelonious Monk
20;Fantomes
20;Origami Angel
23;Fœhn Trio
31;Squid
31;Viagra Boys
31;Молчат Дома
31;Protomartyr
34;The Armed
31;Black Country, New Road
34;Sex Pistols
31;Wolf Alice
14;Johnny Hallyday
34;Dead Kennedys
48;Bolt Thrower
34;Ramones
48;Morbid Angel
48;Pestilence
17;Running Wild
20;Hop Along
48;Entombed
48;Unleashed
20;The Cardigans
17;W.A.S.P_
22;Mahavishnu Orchestra
35;blink-182
28;Toby Fox
29;Linkin Park
2;Perfume Genius
20;Guillemots
31;Sad Lovers and Giants
35;Angels & Airwaves
2;New York Dolls
35;My Chemical Romance
35;Sum 41
24;Symphony X
22;Florian Pellissier Quintet
21;Charles Lloyd
23;Nik Bärtsch's Mobile
33;Alestorm
4;Immortal
39;Steven Wilson feat. Ninet Tayeb
1;X Japan
14;Georges Brassens en duo avec Patachou
36;Janelle Monáe feat. Grimes
43;Nujabes feat. Substantial & Pase Rock
13;Tom Petty and The Heartbreakers
31;CCCP Fedeli Alla Linea
31;молчат дома
11;Yelle
18;Jay Z & Kanye West
37;Jimmy Cliff
20;Everything But the Girl
36;The Weeknd Feat. Daft Punk
20;The Radio Dept.
3;Bill Wurtz
36;Janelle Monáe feat. Solange
41;Mark Kozelek & Jimmy Lavalle
10;The Avalanches Feat. Mgmt & Johnny Marr
47;The Platters
43;Nujabes feat. Terry Callier
47;Johnny Nash
44;Stan Getz & João Gilberto feat. Antônio Carlos Jobim
36;Estelle feat. Kanye West
20;American Football ft. Hayley Williams
14;Georges Brassens & Charles Trenet
20;Sleep Radio
20;Robyn Hitchcock and The Egyptians
43;Nujabes feat. Cise Star
21;Horace Silver
18;MF Doom feat. Cucumber Slice
43;NUJABES feat. CISE STAR & AKIN
47;Darlene Love
18;Showbiz & A.G.
11;Sophie
47;The Crystals
17;AC/DC
